rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
PG,"Action & Adventure, Classics, Drama, Romance",105,Certified Fresh,98,43,86
NR,"Comedy, Musical & Performing Arts",,Rotten,0,5,89
NR,Drama,87,Fresh,63,8,86
R,Drama,108,Rotten,27,143,54
PG-13,"Drama, Science Fiction & Fantasy",112,Rotten,56,161,67
NR,"Documentary, Drama, Special Interest",89,Fresh,73,15,68
R,Drama,97,Rotten,12,26,61
PG,"Action & Adventure, Comedy",108,Rotten,21,28,35
NR,"Comedy, Drama",89,Fresh,100,8,81
PG-13,"Action & Adventure, Science Fiction & Fantasy",136,Certified Fresh,72,325,77
PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",142,Rotten,52,302,64
NR,"Art House & International, Documentary, Special Interest",97,Fresh,73,37,74
R,"Drama, Mystery & Suspense",105,Fresh,65,221,38
NR,Documentary,90,Fresh,94,31,97
NR,Drama,104,Fresh,79,19,80
NR,"Art House & International, Drama",80,Fresh,77,13,55
R,Horror,117,Rotten,28,43,52
NR,Horror,98,Rotten,7,14,63
NR,"Drama, Mystery & Suspense",103,Fresh,75,12,59
NR,"Comedy, Drama",106,Certified Fresh,89,99,78
R,"Comedy, Drama",87,Rotten,9,32,29
PG,"Animation, Kids & Family",95,Rotten,43,157,46
NR,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",97,Rotten,0,17,24
NR,"Documentary, Special Interest",88,Rotten,43,7,65
NR,Documentary,78,Fresh,100,6,73
NR,Comedy,80,Fresh,78,18,34
PG-13,"Horror, Mystery & Suspense",83,Rotten,3,62,24
NR,Drama,144,Fresh,72,43,64
NR,"Art House & International, Documentary, Drama, Special Interest",90,Certified Fresh,96,46,75
NR,Drama,86,Fresh,80,5,100
R,"Drama, Western",100,Rotten,36,33,26
R,"Documentary, Special Interest, Sports & Fitness",122,Certified Fresh,81,118,76
R,"Classics, Drama",125,Rotten,11,9,65
PG-13,"Comedy, Romance",83,Rotten,20,112,46
R,Comedy,104,Certified Fresh,83,151,63
R,Comedy,90,Rotten,44,50,39
PG,"Documentary, Special Interest",109,Fresh,86,7,53
PG-13,"Comedy, Drama, Romance",100,Certified Fresh,95,310,87
R,Drama,90,Rotten,19,21,33
PG-13,"Action & Adventure, Art House & International, Drama",120,Certified Fresh,80,122,47
R,"Action & Adventure, Drama, Mystery & Suspense",95,Rotten,34,59,21
NR,"Drama, Horror",89,Fresh,60,5,48
R,Drama,102,Certified Fresh,86,59,78
NR,Drama,127,Fresh,75,12,87
NR,"Comedy, Drama",97,Fresh,67,12,47
R,"Art House & International, Horror",99,Certified Fresh,86,102,70
R,"Art House & International, Horror, Mystery & Suspense",107,Fresh,61,72,51
NR,"Drama, Horror, Mystery & Suspense",94,Certified Fresh,98,234,72
R,"Action & Adventure, Comedy",93,Rotten,8,50,22
NR,Horror,,Fresh,69,26,60
NR,"Classics, Comedy, Romance",95,Fresh,75,8,78
NR,Comedy,96,Fresh,83,18,77
R,"Drama, Horror, Mystery & Suspense",98,Fresh,67,9,27
R,Drama,115,Rotten,47,96,31
R,Drama,108,Rotten,9,44,22
R,"Drama, Western",132,Certified Fresh,91,215,77
R,Western,111,Fresh,77,26,52
R,Horror,86,Fresh,67,15,51
PG-13,"Art House & International, Comedy, Drama",89,Certified Fresh,98,117,86
R,"Horror, Mystery & Suspense",87,Fresh,77,22,42
R,Mystery & Suspense,95,Rotten,20,10,26
NR,Horror,,Rotten,11,9,25
NR,"Drama, Mystery & Suspense",101,Fresh,67,54,37
NR,"Art House & International, Comedy, Drama, Mystery & Suspense",111,Fresh,73,11,
NR,"Drama, Horror",101,Fresh,100,6,65
NR,"Art House & International, Drama",123,Certified Fresh,99,85,95
NR,Comedy,96,Rotten,56,9,91
R,Horror,85,Certified Fresh,76,80,43
R,Comedy,98,Rotten,22,27,54
R,Comedy,95,Rotten,55,112,30
PG,"Action & Adventure, Drama, Kids & Family",96,Fresh,92,12,82
NC17,"Art House & International, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",102,Fresh,65,20,51
NR,"Classics, Horror",88,Fresh,89,18,58
NR,"Comedy, Drama, Kids & Family, Musical & Performing Arts",92,Rotten,50,8,48
NR,"Documentary, Special Interest",82,Rotten,38,8,65
NR,Documentary,,Certified Fresh,96,101,89
NR,"Art House & International, Drama",97,Rotten,50,6,58
PG-13,"Comedy, Drama",91,Fresh,61,179,55
R,Drama,,Certified Fresh,79,314,48
R,Drama,98,Certified Fresh,83,92,82
R,Horror,114,Rotten,35,17,43
R,"Action & Adventure, Horror, Mystery & Suspense",82,Rotten,52,102,40
NR,Drama,92,Rotten,26,54,23
NR,"Action & Adventure, Art House & International, Drama, Mystery & Suspense",120,Rotten,38,13,57
PG-13,"Comedy, Drama",123,Certified Fresh,79,161,79
R,Comedy,120,Fresh,72,92,83
PG-13,Drama,132,Rotten,54,74,76
PG-13,"Drama, Romance",119,Rotten,9,79,59
R,"Art House & International, Drama, Romance",131,Rotten,55,33,76
PG,Drama,95,Rotten,45,49,41
PG,"Kids & Family, Science Fiction & Fantasy",115,Certified Fresh,75,290,57
R,Mystery & Suspense,101,Rotten,19,16,25
R,"Action & Adventure, Drama",99,Fresh,64,11,73
NR,"Art House & International, Comedy",79,Fresh,100,20,83
NC17,"Art House & International, Comedy, Drama",130,Fresh,67,15,82
NR,"Documentary, Special Interest",112,Fresh,86,7,85
PG,"Comedy, Romance",108,Fresh,67,6,33
R,"Comedy, Drama",90,Certified Fresh,73,78,72
R,Comedy,118,Certified Fresh,82,100,94
NR,"Action & Adventure, Classics, Drama",141,Fresh,100,11,91
PG-13,"Art House & International, Documentary, Drama, Special Interest",92,Certified Fresh,86,43,63
R,Drama,130,Certified Fresh,88,318,87
R,"Comedy, Romance",119,Certified Fresh,98,289,88
R,"Comedy, Drama",82,Rotten,43,7,60
R,Comedy,89,Rotten,7,110,40
PG,Comedy,100,Rotten,41,102,40
NR,Documentary,70,Fresh,94,18,78
PG,Comedy,111,Fresh,88,16,67
R,Drama,119,Certified Fresh,72,255,71
NR,"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance, Faith & Spirituality",109,Fresh,83,23,81
PG-13,"Documentary, Special Interest",91,Fresh,94,16,73
R,"Art House & International, Drama, Horror, Mystery & Suspense",92,Rotten,40,5,24
NR,Documentary,118,Fresh,100,6,
NR,Documentary,113,Certified Fresh,92,63,71
NR,Documentary,92,Certified Fresh,92,50,86
PG,"Action & Adventure, Drama, Kids & Family",93,Rotten,20,5,72
R,Horror,95,Fresh,73,67,48
NR,Documentary,81,Rotten,45,11,41
NR,Documentary,99,Fresh,100,19,83
NR,Horror,86,Rotten,40,5,25
R,Drama,90,Rotten,59,203,33
PG,"Classics, Cult Movies, Horror, Science Fiction & Fantasy",94,Fresh,66,32,52
R,Horror,95,Fresh,60,25,56
R,"Action & Adventure, Drama, Musical & Performing Arts, Mystery & Suspense, Romance",129,Rotten,34,38,64
NR,"Action & Adventure, Drama, Romance",155,Rotten,33,6,44
R,Action & Adventure,118,Rotten,47,203,64
PG-13,"Drama, Mystery & Suspense",105,Rotten,22,141,63
PG,"Animation, Romance",95,Certified Fresh,82,121,77
PG-13,Drama,107,Rotten,8,12,63
PG-13,Drama,130,Rotten,47,146,73
PG,Drama,113,Rotten,56,101,49
NR,Horror,89,Fresh,81,16,46
R,Comedy,105,Rotten,21,187,38
PG,"Animation, Comedy, Kids & Family",97,Rotten,52,177,51
PG-13,"Comedy, Romance",104,Fresh,67,6,76
R,"Action & Adventure, Drama",82,Fresh,80,5,52
PG-13,"Action & Adventure, Mystery & Suspense",135,Rotten,56,225,58
R,"Drama, Sports & Fitness",114,Certified Fresh,80,70,74
PG,"Action & Adventure, Animation, Comedy, Kids & Family, Science Fiction & Fantasy",97,Certified Fresh,77,167,63
PG-13,"Horror, Mystery & Suspense",98,Rotten,30,61,38
PG-13,"Drama, Horror, Mystery & Suspense",105,Fresh,67,21,38
PG-13,"Action & Adventure, Animation, Art House & International",119,Certified Fresh,90,67,88
R,Mystery & Suspense,91,Rotten,11,133,33
NR,"Art House & International, Drama",113,Certified Fresh,86,56,89
PG,"Action & Adventure, Animation, Drama",102,Fresh,77,13,66
R,"Art House & International, Comedy, Musical & Performing Arts",90,Rotten,46,28,61
PG-13,Comedy,90,Fresh,62,42,46
NR,Documentary,95,Rotten,58,12,78
NR,Comedy,112,Certified Fresh,82,77,68
R,"Comedy, Mystery & Suspense, Science Fiction & Fantasy",101,Rotten,32,31,51
NR,"Animation, Kids & Family",75,Rotten,40,5,45
PG-13,"Animation, Drama, Kids & Family",93,Certified Fresh,95,101,86
NR,"Art House & International, Comedy, Romance",81,Certified Fresh,89,44,52
NR,"Art House & International, Drama",106,Fresh,100,8,87
NR,Documentary,90,Certified Fresh,84,95,56
NR,"Art House & International, Drama",112,Certified Fresh,82,101,85
R,"Comedy, Drama",100,Rotten,35,97,44
R,Drama,98,Rotten,20,5,92
NR,"Comedy, Musical & Performing Arts",97,Rotten,33,21,62
R,"Art House & International, Comedy, Drama, Science Fiction & Fantasy, Romance",109,Fresh,88,26,75
R,Comedy,83,Rotten,38,136,41
NR,"Art House & International, Drama",118,Rotten,53,40,84
G,"Animation, Kids & Family",105,Fresh,100,6,87
PG,"Comedy, Mystery & Suspense, Special Interest",101,Rotten,53,38,71
PG-13,"Action & Adventure, Art House & International, Comedy",95,Rotten,42,12,40
PG-13,Horror,96,Rotten,19,85,22
R,"Horror, Mystery & Suspense",95,Certified Fresh,91,278,74
NR,"Art House & International, Classics, Cult Movies, Horror, Mystery & Suspense",52,Certified Fresh,100,51,89
NR,"Action & Adventure, Documentary, Drama",81,Fresh,94,17,42
R,Mystery & Suspense,88,Rotten,45,130,65
NR,"Horror, Musical & Performing Arts",47,Fresh,100,6,85
R,Mystery & Suspense,108,Rotten,51,45,33
NR,"Documentary, Drama",90,Fresh,89,27,69
R,Comedy,86,Fresh,66,203,51
NR,Horror,92,Fresh,71,24,49
NR,"Comedy, Horror",81,Rotten,57,14,57
R,"Art House & International, Classics, Comedy, Drama",111,Fresh,63,8,63
NR,"Classics, Comedy, Science Fiction & Fantasy",95,Fresh,86,7,72
R,"Drama, Mystery & Suspense",100,Rotten,22,93,15
NR,"Art House & International, Drama",118,Certified Fresh,85,52,81
R,Mystery & Suspense,112,Rotten,30,54,34
R,"Action & Adventure, Horror, Mystery & Suspense",98,Rotten,25,16,51
NR,"Documentary, Kids & Family, Special Interest",89,Rotten,48,29,69
PG,Drama,112,Rotten,59,27,90
R,"Action & Adventure, Art House & International, Drama, Mystery & Suspense",126,Rotten,30,10,52
R,Comedy,85,Fresh,86,37,92
G,"Comedy, Kids & Family, Science Fiction & Fantasy",103,Fresh,67,9,59
R,"Art House & International, Drama, Horror, Mystery & Suspense",102,Fresh,81,21,53
R,Drama,98,Rotten,32,75,53
NR,Comedy,81,Rotten,44,18,44
NR,"Comedy, Drama",93,Rotten,17,6,71
PG,"Action & Adventure, Mystery & Suspense",99,Rotten,4,23,53
R,"Horror, Mystery & Suspense, Science Fiction & Fantasy",106,Rotten,45,163,57
R,"Action & Adventure, Drama",112,Rotten,50,6,69
NR,Documentary,70,Fresh,75,16,40
NR,"Art House & International, Mystery & Suspense",87,Rotten,36,14,16
R,Comedy,113,Rotten,25,153,47
NR,"Drama, Mystery & Suspense, Science Fiction & Fantasy",95,Fresh,70,30,65
PG-13,"Comedy, Kids & Family",104,Rotten,29,17,43
NR,"Action & Adventure, Art House & International, Drama, Mystery & Suspense",124,Fresh,82,34,89
R,"Comedy, Drama",91,Rotten,50,52,30
PG,"Art House & International, Drama",141,Rotten,54,26,30
NR,"Art House & International, Drama",129,Fresh,89,9,87
NR,Horror,112,Rotten,0,6,
NR,Drama,116,Certified Fresh,89,64,53
R,"Art House & International, Drama",105,Fresh,73,108,61
R,Documentary,82,Fresh,77,30,82
PG-13,"Drama, Romance",100,Rotten,11,82,62
PG,"Drama, Kids & Family",100,Rotten,21,24,75
NR,"Animation, Comedy, Kids & Family",,Fresh,68,50,78
NR,"Art House & International, Classics, Drama",93,Fresh,100,7,65
R,"Art House & International, Horror, Science Fiction & Fantasy",110,Fresh,64,11,48
PG-13,"Drama, Mystery & Suspense",,Rotten,15,137,21
NR,"Classics, Drama",112,Fresh,89,9,70
R,"Comedy, Romance",89,Rotten,24,25,32
PG-13,"Art House & International, Drama",128,Certified Fresh,96,158,82
R,"Comedy, Horror",81,Fresh,82,22,40
NR,"Drama, Television",95,Fresh,83,6,42
PG-13,"Art House & International, Comedy",90,Rotten,32,19,50
NR,Horror,110,Fresh,77,31,68
PG-13,Comedy,98,Rotten,9,68,36
NR,Drama,101,Fresh,64,11,56
PG-13,"Action & Adventure, Mystery & Suspense",93,Rotten,4,45,29
R,"Action & Adventure, Horror, Mystery & Suspense",81,Rotten,38,48,50
NR,"Classics, Drama, Mystery & Suspense, Special Interest",119,Fresh,100,13,84
NR,"Documentary, Musical & Performing Arts, Special Interest",62,Fresh,60,5,
R,"Action & Adventure, Mystery & Suspense",97,Fresh,80,5,33
NR,"Action & Adventure, Science Fiction & Fantasy",93,Rotten,18,33,22
NR,"Art House & International, Drama, Special Interest",90,Fresh,93,15,84
R,"Drama, Special Interest",72,Rotten,5,21,20
NR,"Comedy, Drama",83,Fresh,78,27,57
NR,"Action & Adventure, Art House & International, Classics, Drama",129,Fresh,63,8,32
R,Comedy,119,Rotten,24,111,28
NR,Drama,94,Rotten,47,34,55
PG-13,"Action & Adventure, Drama",117,Fresh,69,48,64
NR,"Art House & International, Drama",111,Fresh,71,92,60
PG-13,"Drama, Mystery & Suspense",105,Rotten,56,202,39
R,Mystery & Suspense,121,Rotten,54,119,45
NR,"Comedy, Romance",,Rotten,17,6,54
R,Comedy,95,Rotten,0,5,47
PG-13,"Art House & International, Comedy, Musical & Performing Arts",119,Fresh,61,66,78
NR,"Art House & International, Documentary, Mystery & Suspense, Special Interest",80,Rotten,0,9,64
PG-13,Comedy,90,Fresh,90,31,57
R,"Art House & International, Drama",115,Certified Fresh,98,55,91
NR,"Animation, Science Fiction & Fantasy",122,Certified Fresh,73,105,53
R,"Horror, Mystery & Suspense",112,Certified Fresh,85,218,83
R,Horror,133,Certified Fresh,80,246,81
R,"Action & Adventure, Documentary, Mystery & Suspense",135,Certified Fresh,79,71,71
NR,Drama,105,Fresh,77,31,50
R,"Horror, Mystery & Suspense",85,Fresh,88,8,62
PG-13,Drama,122,Rotten,55,169,62
R,Mystery & Suspense,117,Rotten,34,210,23
R,Drama,99,Certified Fresh,94,126,88
NR,"Classics, Comedy, Drama, Kids & Family",117,Fresh,60,5,67
R,Mystery & Suspense,84,Rotten,17,12,72
G,"Documentary, Sports & Fitness",109,Certified Fresh,96,46,94
NR,Documentary,81,Fresh,95,20,60
PG,"Action & Adventure, Comedy, Kids & Family, Special Interest",90,Rotten,53,83,44
R,"Action & Adventure, Mystery & Suspense",99,Rotten,0,6,35
R,Horror,90,Rotten,6,16,24
PG,"Art House & International, Drama",96,Rotten,28,25,46
G,"Art House & International, Comedy, Drama",94,Fresh,85,33,86
R,"Drama, Horror",96,Fresh,68,62,45
R,Horror,93,Rotten,29,176,41
NR,Mystery & Suspense,89,Rotten,15,13,33
NR,"Documentary, Musical & Performing Arts, Special Interest",82,Fresh,100,5,67
R,"Horror, Mystery & Suspense",87,Rotten,8,12,18
NR,Documentary,110,Fresh,100,12,61
R,Drama,120,Fresh,68,237,72
NR,"Art House & International, Horror",94,Fresh,87,23,56
R,"Art House & International, Drama",124,Certified Fresh,97,64,77
PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",152,Certified Fresh,94,335,94
PG-13,"Action & Adventure, Drama, Mystery & Suspense",165,Certified Fresh,87,360,90
NR,Horror,98,Fresh,89,9,57
PG-13,"Horror, Science Fiction & Fantasy, Western",,Rotten,16,265,45
PG-13,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",89,Rotten,12,59,25
PG-13,"Mystery & Suspense, Science Fiction & Fantasy",105,Rotten,16,134,73
PG-13,Horror,92,Rotten,3,32,19
NR,"Comedy, Drama",79,Fresh,95,20,68
NR,Comedy,88,Fresh,65,84,59
NR,"Drama, Science Fiction & Fantasy, Romance",100,Fresh,78,9,84
PG,"Art House & International, Drama",82,Fresh,93,28,78
R,"Cult Movies, Horror",104,Fresh,70,20,46
NR,Mystery & Suspense,93,Fresh,100,15,48
R,"Comedy, Horror",103,Rotten,56,270,38
R,Action & Adventure,104,Fresh,68,50,57
R,"Drama, Mystery & Suspense",107,Rotten,21,34,18
NR,Documentary,105,Fresh,96,28,72
R,"Comedy, Science Fiction & Fantasy",100,Certified Fresh,75,73,86
R,"Art House & International, Comedy, Drama",153,Certified Fresh,93,75,82
R,"Comedy, Drama",107,Certified Fresh,96,239,77
PG-13,,72,Fresh,92,13,86
PG-13,Special Interest,165,Fresh,93,15,
NR,"Drama, Mystery & Suspense",99,Rotten,44,9,47
NR,,97,Fresh,80,5,48
NR,Documentary,96,Fresh,70,30,44
R,"Documentary, Musical & Performing Arts, Special Interest",100,Fresh,100,21,85
PG,"Art House & International, Comedy, Drama, Romance",89,Rotten,23,22,51
NR,"Drama, Kids & Family",95,Fresh,94,31,64
R,"Drama, Romance",98,Certified Fresh,80,140,52
R,"Cult Movies, Drama",183,Certified Fresh,94,68,92
NR,Drama,104,Fresh,70,10,72
R,"Horror, Mystery & Suspense",81,Fresh,76,21,52
R,"Comedy, Drama",115,Certified Fresh,89,256,79
R,"Action & Adventure, Horror, Mystery & Suspense",93,Rotten,57,37,34
R,Comedy,91,Rotten,46,35,34
NR,"Classics, Drama, Science Fiction & Fantasy",106,Fresh,100,18,84
PG-13,"Classics, Horror, Mystery & Suspense, Science Fiction & Fantasy",67,Rotten,58,12,31
R,Horror,83,Rotten,6,87,22
NR,Documentary,88,Fresh,100,6,89
PG-13,"Comedy, Drama",110,Certified Fresh,75,193,76
NR,"Drama, Horror",80,Certified Fresh,92,50,64
NR,Horror,77,Fresh,78,23,45
R,"Action & Adventure, Drama, Mystery & Suspense",108,Rotten,55,100,64
NR,"Art House & International, Documentary, Musical & Performing Arts, Special Interest",82,Fresh,93,27,85
NR,Drama,107,Fresh,100,7,71
NR,"Action & Adventure, Art House & International, Drama, Horror, Science Fiction & Fantasy",82,Rotten,56,9,35
R,Drama,123,Rotten,31,13,44
NR,"Horror, Mystery & Suspense, Science Fiction & Fantasy",86,Rotten,40,10,19
R,Drama,102,Certified Fresh,94,161,73
R,Comedy,83,Rotten,57,219,44
PG-13,Comedy,110,Rotten,24,161,29
R,"Drama, Mystery & Suspense",120,Rotten,46,140,16
PG-13,"Action & Adventure, Science Fiction & Fantasy",83,Rotten,29,14,20
NR,Drama,108,Rotten,39,70,95
R,Drama,123,Fresh,66,90,52
R,"Horror, Mystery & Suspense",100,Rotten,0,25,17
R,Comedy,104,Certified Fresh,91,330,86
NR,"Drama, Science Fiction & Fantasy, Romance",101,Rotten,45,60,44
R,"Comedy, Drama, Romance",92,Rotten,58,12,51
PG-13,"Action & Adventure, Science Fiction & Fantasy, Romance",120,Rotten,11,188,41
R,"Action & Adventure, Drama, Mystery & Suspense",121,Rotten,25,55,38
NR,"Art House & International, Drama",96,Certified Fresh,84,51,64
PG-13,Drama,112,Certified Fresh,94,171,92
R,Comedy,76,Fresh,74,39,54
NR,"Documentary, Drama",101,Certified Fresh,91,58,69
PG,Drama,101,Rotten,22,9,51
R,"Action & Adventure, Art House & International, Drama",104,Fresh,67,18,52
R,Mystery & Suspense,95,Fresh,100,5,48
NR,Comedy,79,Rotten,22,18,50
PG-13,"Drama, Mystery & Suspense",98,Rotten,21,52,33
R,Comedy,93,Certified Fresh,83,131,59
NR,"Art House & International, Drama, Television",120,Fresh,100,14,60
R,Drama,118,Rotten,56,133,66
R,"Drama, Horror, Mystery & Suspense",90,Fresh,69,13,33
R,Drama,106,Certified Fresh,89,196,76
NR,Drama,95,Rotten,50,14,15
R,"Drama, Western",110,Rotten,26,19,30
R,"Action & Adventure, Drama",110,Rotten,43,14,65
PG-13,Comedy,100,Fresh,72,118,66
NR,Musical & Performing Arts,80,Fresh,60,5,75
NR,"Drama, Romance",106,Certified Fresh,94,101,65
R,"Horror, Mystery & Suspense",96,Rotten,48,23,29
G,Documentary,87,Certified Fresh,94,124,86
NR,"Art House & International, Drama, Romance",105,Fresh,97,34,91
PG-13,"Action & Adventure, Drama, Mystery & Suspense",116,Certified Fresh,75,146,64
PG,"Art House & International, Comedy, Drama",103,Fresh,100,6,94
NR,Documentary,113,Fresh,96,24,
R,"Comedy, Drama",98,Certified Fresh,94,206,83
NR,Horror,102,Rotten,50,10,58
R,"Art House & International, Comedy, Drama",124,Fresh,70,76,89
PG,"Comedy, Drama",97,Fresh,67,6,48
PG,"Documentary, Special Interest",96,Fresh,83,23,84
PG,"Art House & International, Documentary, Kids & Family",96,Fresh,90,20,86
PG,"Animation, Comedy, Kids & Family",86,Rotten,7,129,38
R,"Art House & International, Classics, Drama",162,Fresh,81,36,79
NR,"Classics, Drama",72,Fresh,71,7,57
NR,Drama,100,Fresh,86,7,53
R,"Comedy, Documentary, Drama, Special Interest",75,Fresh,60,15,50
PG,Drama,90,Rotten,59,17,47
R,Drama,105,Certified Fresh,91,152,82
PG,"Documentary, Special Interest",114,Fresh,78,9,41
NR,"Horror, Mystery & Suspense, Science Fiction & Fantasy",112,Certified Fresh,93,123,67
